flight_iata,airline,dep_airport,dep_time_sched,dep_delay,arr_airport,arr_time_sched,arr_delay,weather_timestamp_deo,arr_time_hour,weather_timestamp_dep,temperature_2m_dep,precipitation_dep,wind_speed_10m_dep,wind_gusts_10m_dep,pressure_msl_dep,relative_humidity_2m_dep,cloudcover_dep,wind_direction_10m_dep,weather_code_dep,weather_timestamp_arr,temperature_2m_arr,precipitation_arr,wind_speed_10m_arr,wind_gusts_10m_arr,pressure_msl_arr,relative_humidity_2m_arr,cloudcover_arr,wind_direction_10m_arr,weather_code_arr
kq1461,kenya airways,ams,2026-01-06 21:10:00,0,pfo,2026-01-07 02:20:00,0,2026-01-06 21:00:00+00:00,2026-01-07 02:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
ly8854,el al,ams,2026-01-06 21:10:00,0,pfo,2026-01-07 02:20:00,0,2026-01-06 21:00:00+00:00,2026-01-07 02:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl461,klm,ams,2026-01-06 21:10:00,0,pfo,2026-01-07 02:20:00,0,2026-01-06 21:00:00+00:00,2026-01-07 02:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1183,klm,ams,2026-01-06 21:10:00,0,svg,2026-01-06 22:40:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq1337,kenya airways,ams,2026-01-06 21:10:00,32,aal,2026-01-06 22:30:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
zq1289,german airways,ams,2026-01-06 21:10:00,32,aal,2026-01-06 22:30:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mf9365,xiamen airlines,ams,2026-01-06 21:10:00,0,bud,2026-01-06 23:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mu1655,china eastern airlines,ams,2026-01-06 21:10:00,0,bud,2026-01-06 23:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
sk6746,sas,ams,2026-01-06 21:10:00,0,bud,2026-01-06 23:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1371,klm,ams,2026-01-06 21:10:00,0,bud,2026-01-06 23:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
am6325,aeromexico,ams,2026-01-06 21:10:00,0,haj,2026-01-06 22:05:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mu1591,china eastern airlines,ams,2026-01-06 21:10:00,0,haj,2026-01-06 22:05:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
sk6714,sas,ams,2026-01-06 21:10:00,0,haj,2026-01-06 22:05:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1793,klm,ams,2026-01-06 21:10:00,0,haj,2026-01-06 22:05:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
am6212,aeromexico,ams,2026-01-06 21:10:00,53,beg,2026-01-06 23:25:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
dl9317,delta air lines,ams,2026-01-06 21:10:00,53,beg,2026-01-06 23:25:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
ju7635,air serbia,ams,2026-01-06 21:10:00,53,beg,2026-01-06 23:25:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
sk6798,sas,ams,2026-01-06 21:10:00,53,beg,2026-01-06 23:25:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1985,klm,ams,2026-01-06 21:10:00,53,beg,2026-01-06 23:25:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
am6467,aeromexico,ams,2026-01-06 21:10:00,33,ath,2026-01-07 01:15:00,0,2026-01-06 21:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
dl9159,delta air lines,ams,2026-01-06 21:10:00,33,ath,2026-01-07 01:15:00,0,2026-01-06 21:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq1581,kenya airways,ams,2026-01-06 21:10:00,33,ath,2026-01-07 01:15:00,0,2026-01-06 21:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mf9315,xiamen airlines,ams,2026-01-06 21:10:00,33,ath,2026-01-07 01:15:00,0,2026-01-06 21:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1957,klm,ams,2026-01-06 21:10:00,33,ath,2026-01-07 01:15:00,0,2026-01-06 21:00:00+00:00,2026-01-07 01:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
dl9226,delta air lines,ams,2026-01-06 21:10:00,0,zag,2026-01-06 23:00:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
sk6810,sas,ams,2026-01-06 21:10:00,0,zag,2026-01-06 23:00:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1969,klm,ams,2026-01-06 21:10:00,0,zag,2026-01-06 23:00:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
am6329,aeromexico,ams,2026-01-06 21:15:00,49,lis,2026-01-06 23:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
g35661,gol,ams,2026-01-06 21:15:00,49,lis,2026-01-06 23:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
ke6407,korean air,ams,2026-01-06 21:15:00,49,lis,2026-01-06 23:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq1697,kenya airways,ams,2026-01-06 21:15:00,49,lis,2026-01-06 23:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
sv6757,saudia,ams,2026-01-06 21:15:00,49,lis,2026-01-06 23:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1587,klm,ams,2026-01-06 21:15:00,49,lis,2026-01-06 23:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
am6475,aeromexico,ams,2026-01-06 21:15:00,0,blq,2026-01-06 23:05:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
dl9170,delta air lines,ams,2026-01-06 21:15:00,0,blq,2026-01-06 23:05:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq1595,kenya airways,ams,2026-01-06 21:15:00,0,blq,2026-01-06 23:05:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mf9349,xiamen airlines,ams,2026-01-06 21:15:00,0,blq,2026-01-06 23:05:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mu1815,china eastern airlines,ams,2026-01-06 21:15:00,0,blq,2026-01-06 23:05:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1667,klm,ams,2026-01-06 21:15:00,0,blq,2026-01-06 23:05:00,0,2026-01-06 21:00:00+00:00,2026-01-06 23:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
u22522,easyjet,ams,2026-01-06 21:15:00,0,ltn,2026-01-06 21:30:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
u22924,easyjet,ams,2026-01-06 21:15:00,57,brs,2026-01-06 21:35:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
tg6385,thai airways international,ams,2026-01-06 21:20:00,64,bkk,2026-01-07 14:40:00,0,2026-01-06 21:00:00+00:00,2026-01-07 14:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
br76,eva air,ams,2026-01-06 21:20:00,64,bkk,2026-01-07 14:40:00,0,2026-01-06 21:00:00+00:00,2026-01-07 14:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
ga8995,garuda indonesia,ams,2026-01-06 21:20:00,48,auh,2026-01-07 06:55:00,0,2026-01-06 21:00:00+00:00,2026-01-07 06:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
ey42,etihad airways,ams,2026-01-06 21:20:00,48,auh,2026-01-07 06:55:00,0,2026-01-06 21:00:00+00:00,2026-01-07 06:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
ar7801,aerolineas argentinas,ams,2026-01-06 21:20:00,41,eze,2026-01-07 07:15:00,0,2026-01-06 21:00:00+00:00,2026-01-07 07:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl701,klm,ams,2026-01-06 21:20:00,41,eze,2026-01-07 07:15:00,0,2026-01-06 21:00:00+00:00,2026-01-07 07:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
af8357,air france,ams,2026-01-06 21:20:00,0,mme,2026-01-06 21:35:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq1537,kenya airways,ams,2026-01-06 21:20:00,0,mme,2026-01-06 21:35:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
vs7090,virgin atlantic,ams,2026-01-06 21:20:00,0,mme,2026-01-06 21:35:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl967,klm,ams,2026-01-06 21:20:00,0,mme,2026-01-06 21:35:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq975,kenya airways,ams,2026-01-06 21:20:00,0,huy,2026-01-06 21:20:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mu1866,china eastern airlines,ams,2026-01-06 21:20:00,0,huy,2026-01-06 21:20:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
vs7010,virgin atlantic,ams,2026-01-06 21:20:00,0,huy,2026-01-06 21:20:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl975,klm,ams,2026-01-06 21:20:00,0,huy,2026-01-06 21:20:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
af3206,air france,ams,2026-01-06 21:20:00,0,nwi,2026-01-06 21:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq1527,kenya airways,ams,2026-01-06 21:20:00,0,nwi,2026-01-06 21:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
vs6925,virgin atlantic,ams,2026-01-06 21:20:00,0,nwi,2026-01-06 21:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1063,klm,ams,2026-01-06 21:20:00,0,nwi,2026-01-06 21:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
am6314,aeromexico,ams,2026-01-06 21:20:00,25,cph,2026-01-06 22:40:00,3,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,2026-01-06 22:00:00+00:00,-0.6,0.0,17.0,30.6,1011.9,84.0,100.0,199.0,3.0
ke6443,korean air,ams,2026-01-06 21:20:00,25,cph,2026-01-06 22:40:00,3,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,2026-01-06 22:00:00+00:00,-0.6,0.0,17.0,30.6,1011.9,84.0,100.0,199.0,3.0
kq1139,kenya airways,ams,2026-01-06 21:20:00,25,cph,2026-01-06 22:40:00,3,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,2026-01-06 22:00:00+00:00,-0.6,0.0,17.0,30.6,1011.9,84.0,100.0,199.0,3.0
mf9383,xiamen airlines,ams,2026-01-06 21:20:00,25,cph,2026-01-06 22:40:00,3,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,2026-01-06 22:00:00+00:00,-0.6,0.0,17.0,30.6,1011.9,84.0,100.0,199.0,3.0
mu1797,china eastern airlines,ams,2026-01-06 21:20:00,25,cph,2026-01-06 22:40:00,3,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,2026-01-06 22:00:00+00:00,-0.6,0.0,17.0,30.6,1011.9,84.0,100.0,199.0,3.0
sk6613,sas,ams,2026-01-06 21:20:00,25,cph,2026-01-06 22:40:00,3,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,2026-01-06 22:00:00+00:00,-0.6,0.0,17.0,30.6,1011.9,84.0,100.0,199.0,3.0
kl1279,klm,ams,2026-01-06 21:20:00,25,cph,2026-01-06 22:40:00,3,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,2026-01-06 22:00:00+00:00,-0.6,0.0,17.0,30.6,1011.9,84.0,100.0,199.0,3.0
dl9313,delta air lines,ams,2026-01-06 21:20:00,0,lin,2026-01-06 22:55:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq1627,kenya airways,ams,2026-01-06 21:20:00,0,lin,2026-01-06 22:55:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mf9678,xiamen airlines,ams,2026-01-06 21:20:00,0,lin,2026-01-06 22:55:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1619,klm,ams,2026-01-06 21:20:00,0,lin,2026-01-06 22:55:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
am6456,aeromexico,ams,2026-01-06 21:20:00,32,dus,2026-01-06 22:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq1863,kenya airways,ams,2026-01-06 21:20:00,32,dus,2026-01-06 22:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mu1829,china eastern airlines,ams,2026-01-06 21:20:00,32,dus,2026-01-06 22:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
6e3233,indigo,ams,2026-01-06 21:20:00,32,dus,2026-01-06 22:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
zq1805,german airways,ams,2026-01-06 21:20:00,32,dus,2026-01-06 22:10:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
am6318,aeromexico,ams,2026-01-06 21:20:00,0,fra,2026-01-06 22:25:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq1773,kenya airways,ams,2026-01-06 21:20:00,0,fra,2026-01-06 22:25:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mu1577,china eastern airlines,ams,2026-01-06 21:20:00,0,fra,2026-01-06 22:25:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
sk6648,sas,ams,2026-01-06 21:20:00,0,fra,2026-01-06 22:25:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kl1825,klm,ams,2026-01-06 21:20:00,0,fra,2026-01-06 22:25:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
am6323,aeromexico,ams,2026-01-06 21:20:00,0,gva,2026-01-06 22:45:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
ke6411,korean air,ams,2026-01-06 21:20:00,0,gva,2026-01-06 22:45:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
kq1937,kenya airways,ams,2026-01-06 21:20:00,0,gva,2026-01-06 22:45:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mf9626,xiamen airlines,ams,2026-01-06 21:20:00,0,gva,2026-01-06 22:45:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
mu1913,china eastern airlines,ams,2026-01-06 21:20:00,0,gva,2026-01-06 22:45:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
sk6658,sas,ams,2026-01-06 21:20:00,0,gva,2026-01-06 22:45:00,0,2026-01-06 21:00:00+00:00,2026-01-06 22:00:00+00:00,2026-01-06 21:00:00+00:00,-1.8,0.0,19.0,34.9,1012.9,90,59,193,2,,,,,,,,,,
